8/8/2N5/8/P7/3PPPP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P7/3PPPP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P7/3PPPP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P7/3PPPP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4P2/3PP1P1/1PPB3P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/3PPPP1/1PPBN2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P7/3PPPPN/1PPB3P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P5P1/3PPP2/1PPB3P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/3PPPPP/1PPB4/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P6P/3PPPP1/1PPB4/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P3/3P1PP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P3/3P1PP1/RPPB3P/3QK1NR w Kkq - 0 1
8/4N3/8/8/P3P3/R2P1PP1/1PPB3P/3QK1NR w Kkq - 0 1
8/4N3/8/8/P3P3/3P1PP1/1PPB3P/1R1QK1NR w Kkq - 0 1
8/4N3/8/8/P3P3/3P1PP1/1PPB3P/2RQK1NR w Kkq - 0 1
8/4N3/8/8/P3P3/1P1P1PP1/2PB3P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P3/2PP1PP1/1P1B3P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P1P1P3/3P1PP1/1P1B3P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P3/3P1PP1/1PPB3P/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P3P3/3P1PP1/1PPB3P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P3P3/3P1PP1/1PPBQ2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P3P3/3P1PP1/1PP4P/R1BQK1NR w KQkq - 0 1
8/4N3/8/B7/P3P3/3P1PP1/1PP4P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P3/2BP1PP1/1PP4P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P3/3P1PP1/1PPBK2P/R2Q2NR w kq - 0 1
8/4N3/8/8/P3P3/3P1PP1/1PPB3P/R2Q1KNR w kq - 0 1
8/4N3/8/8/P3P3/3P1PP1/1PPB1K1P/R2Q2NR w kq - 0 1
8/4N3/8/4P3/P7/3P1PP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/2N5/8/P3P3/3P1PP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P3P3/3P1PP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P3P3/3P1PP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P3P3/3P1PP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3PP2/3P2P1/1PPB3P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P3/3P1PP1/1PPBN2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P3P3/3P1PPN/1PPB3P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P3P1P1/3P1P2/1PPB3P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P3/3P1PPP/1PPB4/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P2P/3P1PP1/1PPB4/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P7/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P7/3P1PP1/RPPBP2P/3QK1NR w Kkq - 0 1
8/8/8/3N4/P7/R2P1PP1/1PPBP2P/3QK1NR w Kkq - 0 1
8/8/8/3N4/P7/3P1PP1/1PPBP2P/1R1QK1NR w Kkq - 0 1
8/8/8/3N4/P7/3P1PP1/1PPBP2P/2RQK1NR w Kkq - 0 1
8/8/8/P2N4/8/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P7/1P1P1PP1/2PBP2P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P7/2PP1PP1/1P1BP2P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P1P5/3P1PP1/1P1BP2P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P7/3P1PP1/1PP1P2P/R1BQK1NR w KQkq - 0 1
8/8/8/3N4/P7/3PBPP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P4B2/3P1PP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/8/8/3N2B1/P7/3P1PP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/8/1N6/8/P7/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/8/P7/2NP1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/8/P4N2/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/5N2/8/P7/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/8/P7/3PNPP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P3P3/3P1PP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P4P2/3P2P1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P7/3P1PPN/1PPBP2P/R2QK2R w KQkq - 0 1
8/8/8/3N4/P5P1/3P1P2/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P7/3P1PPP/1PPBP3/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P6P/3P1PP1/1PPBP3/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P7/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P7/3P1PP1/RPPBP2P/3QK1NR w Kkq - 0 1
8/8/6N1/8/P7/R2P1PP1/1PPBP2P/3QK1NR w Kkq - 0 1
8/8/6N1/8/P7/3P1PP1/1PPBP2P/1R1QK1NR w Kkq - 0 1
8/8/6N1/8/P7/3P1PP1/1PPBP2P/2RQK1NR w Kkq - 0 1
8/8/6N1/P7/8/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P7/1P1P1PP1/2PBP2P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P7/2PP1PP1/1P1BP2P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P1P5/3P1PP1/1P1BP2P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P7/3P1PP1/1PP1P2P/R1BQK1NR w KQkq - 0 1
8/8/6N1/8/P7/3PBPP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P4B2/3P1PP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/8/6N1/6B1/P7/3P1PP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P3P3/3P1PP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P4P2/3P2P1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P7/3P1PPN/1PPBP2P/R2QK2R w KQkq - 0 1
8/8/6N1/8/P5P1/3P1P2/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/4N3/P7/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/8/P6N/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P7/3P1PPP/1PPBP3/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P6P/3P1PP1/1PPBP3/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P7/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P7/3P1PP1/RPPBP2P/3QK1NR w Kkq - 0 1
8/8/8/5N2/P7/R2P1PP1/1PPBP2P/3QK1NR w Kkq - 0 1
8/8/8/5N2/P7/3P1PP1/1PPBP2P/1R1QK1NR w Kkq - 0 1
8/8/8/5N2/P7/3P1PP1/1PPBP2P/2RQK1NR w Kkq - 0 1
8/8/8/P4N2/8/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P7/1P1P1PP1/2PBP2P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P7/2PP1PP1/1P1BP2P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P1P5/3P1PP1/1P1BP2P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P7/3P1PP1/1PP1P2P/R1BQK1NR w KQkq - 0 1
8/8/8/5N2/P7/3PBPP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P4B2/3P1PP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/8/8/5NB1/P7/3P1PP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P3P3/3P1PP1/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P4P2/3P2P1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/3N4/8/P7/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P7/3P1PPN/1PPBP2P/R2QK2R w KQkq - 0 1
8/8/8/5N2/P5P1/3P1P2/1PPBP2P/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P7/3P1PPP/1PPBP3/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P6P/3P1PP1/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4P2/3P2P1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4P2/3P2P1/RPPBP2P/3QK1NR w Kkq - 0 1
8/4N3/8/8/P4P2/R2P2P1/1PPBP2P/3QK1NR w Kkq - 0 1
8/4N3/8/8/P4P2/3P2P1/1PPBP2P/1R1QK1NR w Kkq - 0 1
8/4N3/8/8/P4P2/3P2P1/1PPBP2P/2RQK1NR w Kkq - 0 1
8/4N3/8/P7/5P2/3P2P1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4P2/1P1P2P1/2PBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4P2/2PP2P1/1P1BP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P1P2P2/3P2P1/1P1BP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4P2/3P2P1/1PP1P2P/R1BQK1NR w KQkq - 0 1
8/4N3/8/8/P4P2/3PB1P1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3PP2/3P2P1/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/2N5/8/P4P2/3P2P1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/5P2/P7/3P2P1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4P2/3P1NP1/1PPBP2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P4P2/3P2PN/1PPBP2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P4PP1/3P4/1PPBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4P2/3P2PP/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4P1P/3P2P1/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/3P1PPN/1PPBP2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P7/3P1PPN/RPPBP2P/3QK2R w Kkq - 0 1
8/4N3/8/8/P7/R2P1PPN/1PPBP2P/3QK2R w Kkq - 0 1
8/4N3/8/8/P7/3P1PPN/1PPBP2P/1R1QK2R w Kkq - 0 1
8/4N3/8/8/P7/3P1PPN/1PPBP2P/2RQK2R w Kkq - 0 1
8/4N3/8/P7/8/3P1PPN/1PPBP2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P7/1P1P1PPN/2PBP2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P7/2PP1PPN/1P1BP2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P1P5/3P1PPN/1P1BP2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P7/3P1PPN/1PP1P2P/R1BQK2R w KQkq - 0 1
8/4N3/8/8/P7/3PBPPN/1PP1P2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P4B2/3P1PPN/1PP1P2P/R2QK2R w KQkq - 0 1
8/4N3/8/6B1/P7/3P1PPN/1PP1P2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P7/3P1PPN/1PPBP2P/R2Q1RK1 w kq - 0 1
8/4N3/8/8/P3P3/3P1PPN/1PPB3P/R2QK2R w KQkq - 0 1
8/8/2N5/8/P7/3P1PPN/1PPBP2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P5P1/3P1P1N/1PPBP2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P7/3P1PPN/1PPBP2P/R2QKR2 w Qkq - 0 1
8/4N3/8/8/P7/3P1PPN/1PPBP2P/R2QK1R1 w Qkq - 0 1
8/4N3/8/8/P7/3P1PP1/1PPBPN1P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P4N2/3P1PP1/1PPBP2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P7/3P1PP1/1PPBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/6N1/P7/3P1PP1/1PPBP2P/R2QK2R w KQkq - 0 1
8/4N3/8/8/P5P1/3P1P2/1PPBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P5P1/3P1P2/RPPBP2P/3QK1NR w Kkq - 0 1
8/4N3/8/8/P5P1/R2P1P2/1PPBP2P/3QK1NR w Kkq - 0 1
8/4N3/8/8/P5P1/3P1P2/1PPBP2P/1R1QK1NR w Kkq - 0 1
8/4N3/8/8/P5P1/3P1P2/1PPBP2P/2RQK1NR w Kkq - 0 1
8/4N3/8/P7/6P1/3P1P2/1PPBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P5P1/1P1P1P2/2PBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P5P1/2PP1P2/1P1BP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P1P3P1/3P1P2/1P1BP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P5P1/3P1P2/1PP1P2P/R1BQK1NR w KQkq - 0 1
8/4N3/8/8/P5P1/3PBP2/1PP1P2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4BP1/3P1P2/1PP1P2P/R2QK1NR w KQkq - 0 1
8/4N3/8/6B1/P5P1/3P1P2/1PP1P2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P1P1/3P1P2/1PPB3P/R2QK1NR w KQkq - 0 1
8/8/2N5/8/P5P1/3P1P2/1PPBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/6P1/P7/3P1P2/1PPBP2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P5P1/3P1P1P/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P5PP/3P1P2/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/3P1PPP/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/3P1PPP/RPPBP3/3QK1NR w Kkq - 0 1
8/4N3/8/8/P7/R2P1PPP/1PPBP3/3QK1NR w Kkq - 0 1
8/4N3/8/8/P7/3P1PPP/1PPBP3/1R1QK1NR w Kkq - 0 1
8/4N3/8/8/P7/3P1PPP/1PPBP3/2RQK1NR w Kkq - 0 1
8/4N3/8/P7/8/3P1PPP/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/1P1P1PPP/2PBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/2PP1PPP/1P1BP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P1P5/3P1PPP/1P1BP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/3P1PPP/1PP1P3/R1BQK1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPPP/1PP1P3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4B2/3P1PPP/1PP1P3/R2QK1NR w KQkq - 0 1
8/4N3/8/6B1/P7/3P1PPP/1PP1P3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P3/3P1PPP/1PPB4/R2QK1NR w KQkq - 0 1
8/8/2N5/8/P7/3P1PPP/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/3P1PPP/1PPBP2R/R2QK1N1 w Qkq - 0 1
8/4N3/8/8/P6P/3P1PP1/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P6P/3P1PP1/RPPBP3/3QK1NR w Kkq - 0 1
8/4N3/8/8/P6P/R2P1PP1/1PPBP3/3QK1NR w Kkq - 0 1
8/4N3/8/8/P6P/3P1PP1/1PPBP3/1R1QK1NR w Kkq - 0 1
8/4N3/8/8/P6P/3P1PP1/1PPBP3/2RQK1NR w Kkq - 0 1
8/4N3/8/8/P6P/1P1P1PP1/2PBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P6P/2PP1PP1/1P1BP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P1P4P/3P1PP1/1P1BP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P6P/3P1PP1/1PPBP3/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P6P/3P1PP1/1PPBP3/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P6P/3P1PP1/1PP1P3/R1BQK1NR w KQkq - 0 1
8/4N3/8/B7/P6P/3P1PP1/1PP1P3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P6P/2BP1PP1/1PP1P3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P6P/3P1PP1/1PPBP3/R2Q1KNR w kq - 0 1
8/4N3/8/8/P6P/3P1PP1/1PPBPK2/R2Q2NR w kq - 0 1
8/4N3/8/8/P6P/3PPPP1/1PPB4/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P3P2P/3P1PP1/1PPB4/R2QK1NR w KQkq - 0 1
8/8/2N5/8/P6P/3P1PP1/1PPBP3/R2QK1NR w KQkq - 0 1
8/8/8/3N4/P6P/3P1PP1/1PPBP3/R2QK1NR w KQkq - 0 1
8/8/6N1/8/P6P/3P1PP1/1PPBP3/R2QK1NR w KQkq - 0 1
8/8/8/5N2/P6P/3P1PP1/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P4P1P/3P2P1/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P6P/3P1PPN/1PPBP3/R2QK2R w KQkq - 0 1
8/4N3/8/8/P5PP/3P1P2/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P6P/3P1PP1/1PPBP2R/R2QK1N1 w Qkq - 0 1
8/4N3/8/8/P6P/3P1PPR/1PPBP3/R2QK1N1 w Qkq - 0 1
8/4N3/8/7P/P7/3P1PP1/1PPBP3/R2QK1NR w KQkq - 0 1
8/4N3/8/P7/8/3PBPP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P7/3P1PP1/1PP1P2P/R1BQK1NR w KQkq - 0 1
8/4N3/1B6/8/P7/3P1PP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PPQP2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/RPPQP2P/4K1NR w Kkq - 0 1
8/4N3/8/8/P7/R2PBPP1/1PPQP2P/4K1NR w Kkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PPQP2P/1R2K1NR w Kkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PPQP2P/2R1K1NR w Kkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PPQP2P/3RK1NR w Kkq - 0 1
8/4N3/8/8/P7/1P1PBPP1/2PQP2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P7/2PPBPP1/1P1QP2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P1P5/3PBPP1/1P1QP2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/4N3/8/Q7/P7/3PBPP1/1PP1P2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P7/2QPBPP1/1PP1P2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PPQP2P/2KR2NR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PPQP2P/R2K2NR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PPQP2P/R4KNR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PPQPK1P/R5NR w kq - 0 1
8/4N3/1B6/8/P7/3P1PP1/1PPQP2P/R3K1NR w KQkq - 0 1
8/4N3/8/2B5/P7/3P1PP1/1PPQP2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P7/3P1PP1/1PPQPB1P/R3K1NR w KQkq - 0 1
8/8/2N5/8/P7/3PBPP1/1PPQP2P/R3K1NR w KQkq - 0 1
8/8/8/3N4/P7/3PBPP1/1PPQP2P/R3K1NR w KQkq - 0 1
8/8/6N1/8/P7/3PBPP1/1PPQP2P/R3K1NR w KQkq - 0 1
8/8/8/5N2/P7/3PBPP1/1PPQP2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P4P2/3PB1P1/1PPQP2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPPN/1PPQP2P/R3K2R w KQkq - 0 1
8/4N3/8/8/P5P1/3PBP2/1PPQP2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPPP/1PPQP3/R3K1NR w KQkq - 0 1
8/4N3/8/8/P6P/3PBPP1/1PPQP3/R3K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/RPP1P2P/1Q2K1NR w Kkq - 0 1
8/4N3/8/8/P7/R2PBPP1/1PP1P2P/1Q2K1NR w Kkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/QPP1P2P/R3K1NR w KQkq - 0 1
8/4N3/8/8/P7/1P1PBPP1/2P1P2P/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P7/2PPBPP1/1P2P2P/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P1P5/3PBPP1/1P2P2P/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/RQ1K2NR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/RQ3KNR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1PK1P/RQ4NR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PPKP2P/RQ4NR w kq - 0 1
8/4N3/8/8/P4B2/3P1PP1/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/4N3/8/6B1/P7/3P1PP1/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/4N3/1B6/8/P7/3P1PP1/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/4N3/8/2B5/P7/3P1PP1/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P7/3P1PP1/1PP1PB1P/RQ2K1NR w KQkq - 0 1
8/8/2N5/8/P7/3PBPP1/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/8/8/3N4/P7/3PBPP1/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/8/6N1/8/P7/3PBPP1/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/8/8/5N2/P7/3PBPP1/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P4P2/3PB1P1/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPPN/1PP1P2P/RQ2K2R w KQkq - 0 1
8/4N3/8/8/P5P1/3PBP2/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPPP/1PP1P3/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P6P/3PBPP1/1PP1P3/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/RPP1P2P/2Q1K1NR w Kkq - 0 1
8/4N3/8/8/P7/R2PBPP1/1PP1P2P/2Q1K1NR w Kkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/1RQ1K1NR w Kkq - 0 1
8/4N3/8/8/P7/1P1PBPP1/2P1P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/RQ2K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/R2QK1NR w KQkq - 0 1
8/4N3/8/8/P7/2PPBPP1/1P2P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P1P5/3PBPP1/1P2P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/R1QK2NR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/R1Q2KNR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1PK1P/R1Q3NR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PPKP2P/R1Q3NR w kq - 0 1
8/4N3/8/8/P4B2/3P1PP1/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/6B1/P7/3P1PP1/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/1B6/8/P7/3P1PP1/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/2B5/P7/3P1PP1/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P7/3P1PP1/1PP1PB1P/R1Q1K1NR w KQkq - 0 1
8/8/2N5/8/P7/3PBPP1/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/8/8/3N4/P7/3PBPP1/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/8/6N1/8/P7/3PBPP1/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/8/8/5N2/P7/3PBPP1/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P4P2/3PB1P1/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPPN/1PP1P2P/R1Q1K2R w KQkq - 0 1
8/4N3/8/8/P5P1/3PBP2/1PP1P2P/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPPP/1PP1P3/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P6P/3PBPP1/1PP1P3/R1Q1K1NR w KQkq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/R2Q1KNR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/RPP1P2P/3Q1KNR w kq - 0 1
8/4N3/8/8/P7/R2PBPP1/1PP1P2P/3Q1KNR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/1R1Q1KNR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/2RQ1KNR w kq - 0 1
8/4N3/8/P7/8/3PBPP1/1PP1P2P/R2Q1KNR w kq - 0 1
8/4N3/8/8/P7/1P1PBPP1/2P1P2P/R2Q1KNR w kq - 0 1
8/4N3/8/8/P7/2PPBPP1/1P2P2P/R2Q1KNR w kq - 0 1
8/4N3/8/8/P1P5/3PBPP1/1P2P2P/R2Q1KNR w kq - 0 1
8/4N3/8/8/P7/3PBPP1/1PP1P2P/R3QKNR w kq - 0 1
